ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Coria G.,Ferreira W.,4,49,7,6,6,0,,,,,,,2,0,Completed,1.36,3,1.35,3.2,,,1.35,2.5,1.385,3.25
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Benneteau J.,Fish M.,121,17,6,4,6,4,,,,,,,2,0,Completed,4.5,1.16,3.65,1.28,,,3,1.25,4.55,1.238
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Martin T.,Nieminen J.,62,31,6,3,5,7,7,5,,,,,2,1,Completed,2.2,1.61,2.1,1.73,,,1.85,1.65,2.19,1.741
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Melzer J.,Henman T.,64,8,7,6,2,6,7,6,,,,,2,1,Completed,4.5,1.16,3.65,1.28,,,3,1.25,3.6,1.313
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Pavel A.,Massu N.,50,11,7,6,6,1,,,,,,,2,0,Completed,1.5,2.5,1.65,2.25,,,1.4,2.3,1.592,2.51
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Ljubicic I.,Clement A.,40,26,3,6,6,3,6,2,,,,,2,1,Completed,1.83,1.83,1.9,1.9,,,1.65,1.85,1.862,2
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Nadal R.,Ivanisevic G.,34,592,6,4,,,,,,,,,1,0,Retired,1.36,3,1.35,3.2,,,1.35,2.5,1.339,3.55
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Hewitt L.,Soderling R.,18,48,6,4,6,2,,,,,,,2,0,Completed,1.16,4.5,1.2,4.5,,,1.15,3.8,1.25,4.35
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Chela J.I.,Saulnier C.,27,84,2,6,6,4,7,5,,,,,2,1,Completed,1.5,2.5,1.5,2.6,,,1.4,2.3,1.535,2.69
19,Miami,NASDAQ-100 Open,03/26/2004,Masters,Outdoor,Hard,2nd Round,3,Kiefer N.,Schuettler R.,44,7,6,4,4,6,7,6,,,,,2,1,Completed,1.8,1.9,2,1.8,,,1.6,1.9,1.885,1.952
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Ginepri R.,Gaudio G.,35,32,7,6,6,2,,,,,,,2,0,Completed,1.53,2.37,1.73,2.1,,,1.5,2.1,1.625,2.42
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Robredo T.,Rochus O.,20,70,4,6,6,1,7,6,,,,,2,1,Completed,1.53,2.37,1.62,2.3,,,1.55,2,1.69,2.28
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Stepanek R.,Verdasco F.,52,69,7,6,7,6,,,,,,,2,0,Completed,1.72,2,1.85,1.95,,,1.55,2,1.885,1.971
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Hrbaty D.,Ulihrach B.,29,135,6,3,3,6,6,3,,,,,2,1,Completed,1.4,2.75,1.45,2.75,,,1.4,2.3,1.426,3.05
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Reid T.,Verkerk M.,128,16,4,6,6,4,7,6,,,,,2,1,Completed,2.2,1.61,2.15,1.7,,,2.1,1.5,2.03,1.84
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Spadea V.,Safin M.,36,33,7,6,6,7,6,4,,,,,2,1,Completed,2.75,1.4,2.75,1.45,,,2.1,1.5,2.77,1.5
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Srichaphan P.,Mello R.,10,133,6,1,1,6,6,3,,,,,2,1,Completed,1.36,3,1.4,2.95,,,1.35,2.5,1.435,3
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Calleri A.,Burgsmuller L.,21,88,6,3,7,5,,,,,,,2,0,Completed,1.33,3.25,1.35,3.2,,,1.35,2.5,1.417,3.1
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Bjorkman J.,Dent T.,28,37,7,6,6,2,,,,,,,2,0,Completed,2.25,1.57,2.2,1.67,,,2.3,1.4,2.4,1.637
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Ascione T.,Lopez F.,106,25,7,6,6,4,,,,,,,2,0,Completed,2.62,1.44,2.4,1.57,,,2,1.55,2.34,1.662
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Gonzalez F.,Kucera K.,22,71,7,5,7,6,,,,,,,2,0,Completed,1.57,2.25,1.6,2.35,,,1.5,2.1,1.61,2.46
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Novak J.,Koubek S.,15,89,6,4,6,0,,,,,,,2,0,Completed,1.36,3,1.42,2.85,,,1.3,2.7,1.476,2.85
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Grosjean S.,Lapentti N.,13,58,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,1.36,3.15,,,1.3,2.7,1.37,3.3
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Moya C.,Sanchez D.,6,57,4,6,6,4,6,4,,,,,2,1,Completed,1.16,4.5,1.22,4.3,,,1.2,3.3,1.222,4.85
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Roddick A.,Beck K.,3,76,6,2,6,4,,,,,,,2,0,Completed,1.1,6.5,1.11,6.65,,,1.1,4.5,1.143,6.5
19,Miami,NASDAQ-100 Open,03/27/2004,Masters,Outdoor,Hard,2nd Round,3,Federer R.,Davydenko N.,1,54,6,2,3,6,7,5,,,,,2,1,Completed,1.06,8,1.1,7,,,1.05,5,1.087,9.75
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,2nd Round,3,Malisse X.,Costa A.,63,23,6,4,6,2,,,,,,,2,0,Completed,1.72,2,1.83,2,1.85,1.9,1.75,1.75,1.943,1.909
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,2nd Round,3,Canas G.,Schalken S.,97,14,6,1,3,0,,,,,,,1,0,Retired,1.83,1.83,1.9,1.9,1.7,2.1,1.75,1.75,1.787,2.11
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,2nd Round,3,Agassi A.,Zabaleta M.,5,43,6,0,7,6,,,,,,,2,0,Completed,1.11,6,1.11,6.65,1.1,6.25,1.1,4.5,1.121,7.35
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,2nd Round,3,Mirnyi M.,Squillari F.,30,125,6,4,7,6,,,,,,,2,0,Completed,1.44,2.62,1.55,2.45,,,1.35,2.5,1.543,2.66
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,2nd Round,3,Hernych J.,Philippoussis M.,160,12,6,4,6,2,,,,,,,2,0,Completed,2.37,1.53,2.3,1.62,2.05,1.65,2.3,1.4,2.29,1.685
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,2nd Round,3,Monaco J.,Kuerten G.,156,19,6,1,3,6,7,5,,,,,2,1,Completed,2.5,1.5,2.75,1.45,,,2.5,1.35,2.75,1.5
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,3rd Round,3,Coria G.,Chela J.I.,4,27,6,2,3,6,6,3,,,,,2,1,Completed,1.36,3,1.42,2.85,1.3,3.35,1.3,2.7,1.339,3.55
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,3rd Round,3,Benneteau J.,Ljubicic I.,121,40,7,6,6,1,,,,,,,2,0,Completed,2.75,1.4,2.85,1.42,2.4,1.53,2.3,1.4,2.67,1.541
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,3rd Round,3,Pavel A.,Hewitt L.,50,18,6,4,7,5,,,,,,,2,0,Completed,4.5,1.16,5.25,1.16,4.25,1.2,3.8,1.15,5.05,1.206
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,3rd Round,3,Grosjean S.,Ascione T.,13,106,6,3,4,6,7,6,,,,,2,1,Completed,1.28,3.5,1.33,3.3,1.25,3.75,1.3,2.7,1.308,3.75
19,Miami,NASDAQ-100 Open,03/28/2004,Masters,Outdoor,Hard,3rd Round,3,Kiefer N.,Ginepri R.,44,35,7,6,3,6,6,4,,,,,2,1,Completed,1.9,1.8,1.95,1.85,2,1.75,1.85,1.65,2,1.862
19,Miami,NASDAQ-100 Open,03/29/2004,Masters,Outdoor,Hard,3rd Round,3,Gonzalez F.,Novak J.,22,15,6,4,6,2,,,,,,,2,0,Completed,2.1,1.66,2,1.83,2.1,1.7,1.85,1.65,2.09,1.8
19,Miami,NASDAQ-100 Open,03/29/2004,Masters,Outdoor,Hard,3rd Round,3,Martin T.,Melzer J.,62,64,7,6,6,3,,,,,,,2,0,Completed,2,1.72,2,1.8,2.1,1.65,1.9,1.6,2.27,1.694
19,Miami,NASDAQ-100 Open,03/29/2004,Masters,Outdoor,Hard,3rd Round,3,Nadal R.,Federer R.,34,1,6,3,6,3,,,,,,,2,0,Completed,5,1.14,5.15,1.17,6.25,1.1,3.8,1.15,5.25,1.182
19,Miami,NASDAQ-100 Open,03/29/2004,Masters,Outdoor,Hard,3rd Round,3,Calleri A.,Reid T.,21,128,6,4,7,6,,,,,,,2,0,Completed,1.5,2.5,1.5,2.6,1.45,2.65,1.4,2.3,1.488,2.8
19,Miami,NASDAQ-100 Open,03/29/2004,Masters,Outdoor,Hard,3rd Round,3,Robredo T.,Hernych J.,20,160,3,6,6,3,7,6,,,,,2,1,Completed,1.66,2.1,1.67,2.2,1.55,2.35,1.5,2.1,1.621,2.43
19,Miami,NASDAQ-100 Open,03/29/2004,Masters,Outdoor,Hard,3rd Round,3,Spadea V.,Stepanek R.,36,52,6,3,2,6,7,6,,,,,2,1,Completed,1.4,2.75,1.48,2.65,1.45,2.65,1.35,2.5,1.488,2.8
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,3rd Round,3,Agassi A.,Mirnyi M.,5,30,6,2,6,2,,,,,,,2,0,Completed,1.16,4.5,1.18,4.85,1.17,4.67,1.15,3.8,1.19,5.25
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,3rd Round,3,Roddick A.,Bjorkman J.,3,28,6,4,3,6,6,3,,,,,2,1,Completed,1.22,4,1.2,4.55,1.17,4.67,1.15,3.8,1.233,4.6
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,3rd Round,3,Moya C.,Hrbaty D.,6,29,7,5,1,6,6,3,,,,,2,1,Completed,1.53,2.37,1.5,2.6,1.53,2.4,1.4,2.3,1.543,2.66
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,3rd Round,3,Srichaphan P.,Monaco J.,10,156,1,6,6,4,6,4,,,,,2,1,Completed,1.61,2.2,1.6,2.35,1.65,2.15,1.45,2.2,1.704,2.25
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,3rd Round,3,Canas G.,Malisse X.,97,63,6,4,2,6,6,3,,,,,2,1,Completed,1.66,2.1,1.7,2.15,1.65,2.1,1.6,1.9,1.69,2.28
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,4th Round,3,Coria G.,Benneteau J.,4,121,7,6,2,6,7,5,,,,,2,1,Completed,1.2,4.33,1.2,4.75,1.22,3.98,1.2,3.6,1.204,5.05
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,4th Round,3,Kiefer N.,Grosjean S.,44,13,6,4,6,2,,,,,,,2,0,Completed,2.25,1.57,2.5,1.55,2.25,1.6,3.2,1.25,2.68,1.538
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,4th Round,3,Pavel A.,Martin T.,50,62,7,6,7,6,,,,,,,2,0,Completed,1.57,2.25,1.73,2.15,1.65,2.15,1.65,1.95,1.73,2.21
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,4th Round,3,Calleri A.,Agassi A.,21,5,6,2,7,6,,,,,,,2,0,Completed,5,1.14,5.15,1.18,5.85,1.1,4.8,1.1,6.1,1.152
19,Miami,NASDAQ-100 Open,03/30/2004,Masters,Outdoor,Hard,4th Round,3,Gonzalez F.,Nadal R.,22,34,7,6,4,6,6,2,,,,,2,1,Completed,1.9,1.8,1.92,1.92,1.85,1.9,1.75,1.85,1.971,1.885
19,Miami,NASDAQ-100 Open,03/31/2004,Masters,Outdoor,Hard,4th Round,3,Roddick A.,Canas G.,3,97,6,3,6,3,,,,,,,2,0,Completed,1.25,3.75,1.3,3.65,1.26,3.59,1.2,3.6,1.301,3.86
19,Miami,NASDAQ-100 Open,03/31/2004,Masters,Outdoor,Hard,4th Round,3,Moya C.,Robredo T.,6,20,6,3,6,3,,,,,,,2,0,Completed,1.4,2.75,1.33,3.45,1.35,3.1,1.3,2.9,1.345,3.5
19,Miami,NASDAQ-100 Open,03/31/2004,Masters,Outdoor,Hard,4th Round,3,Spadea V.,Srichaphan P.,36,10,5,7,6,3,6,2,,,,,2,1,Completed,1.72,2,1.73,2.15,1.7,2.1,1.75,1.85,1.735,2.2
19,Miami,NASDAQ-100 Open,03/31/2004,Masters,Outdoor,Hard,Quarterfinals,3,Coria G.,Kiefer N.,4,44,6,3,6,3,,,,,,,2,0,Completed,1.44,2.62,1.55,2.5,1.6,2.25,1.45,2.35,1.588,2.52
19,Miami,NASDAQ-100 Open,04/01/2004,Masters,Outdoor,Hard,Quarterfinals,3,Gonzalez F.,Pavel A.,22,50,6,7,6,3,6,4,,,,,2,1,Completed,1.66,2.1,1.67,2.25,1.7,2.1,1.6,2,1.699,2.27
19,Miami,NASDAQ-100 Open,04/01/2004,Masters,Outdoor,Hard,Quarterfinals,3,Roddick A.,Moya C.,3,6,5,7,6,2,7,5,,,,,2,1,Completed,1.4,2.75,1.42,2.95,1.4,2.85,1.35,2.7,1.426,3.05
19,Miami,NASDAQ-100 Open,04/02/2004,Masters,Outdoor,Hard,Quarterfinals,3,Spadea V.,Calleri A.,36,21,7,5,6,1,,,,,,,2,0,Completed,2,1.72,2.1,1.75,2.1,1.7,1.9,1.7,2.35,1.645
19,Miami,NASDAQ-100 Open,04/02/2004,Masters,Outdoor,Hard,Semifinals,3,Coria G.,Gonzalez F.,4,22,4,6,7,6,6,1,,,,,2,1,Completed,1.53,2.5,1.48,2.7,1.65,2.2,1.55,2.1,1.568,2.6
19,Miami,NASDAQ-100 Open,04/03/2004,Masters,Outdoor,Hard,Semifinals,3,Roddick A.,Spadea V.,3,36,6,1,6,3,,,,,,,2,0,Completed,1.25,4,1.25,4.1,1.25,3.75,1.25,3.2,1.278,4.15
19,Miami,NASDAQ-100 Open,04/04/2004,Masters,Outdoor,Hard,The Final,5,Roddick A.,Coria G.,3,4,6,7,6,3,6,1,,,,,2,1,Retired,1.36,3.25,1.42,2.9,1.35,3.1,1.35,2.7,1.4,3.2
20,Estoril ,Estoril Open,04/12/2004,International Series,Outdoor,Clay,1st Round,3,Stepanek R.,Davydenko N.,53,70,7,6,6,3,,,,,,,2,0,Completed,2,1.72,2,1.77,2.1,1.7,2,1.55,2.25,1.69
20,Estoril ,Estoril Open,04/12/2004,International Series,Outdoor,Clay,1st Round,3,Patience O.,Boutter J.,126,226,3,6,6,2,6,4,,,,,2,1,Completed,,,,,1.37,2.92,,,1.444,2.95
20,Estoril ,Estoril Open,04/12/2004,International Series,Outdoor,Clay,1st Round,3,Ascione T.,Dupuis A.,97,66,7,6,6,0,,,,,,,2,0,Completed,1.615,2.2,1.6,2.3,1.53,2.4,1.5,2.1,1.571,2.55
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Zabaleta M.,Mazarakis V.,43,242,3,6,6,1,6,2,,,,,2,1,Completed,,,,,1.2,4.25,,,,
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Labadze I.,Savolt A.,52,253,4,6,6,4,7,5,,,,,2,1,Completed,,,1.7,2.05,1.7,2.1,,,1.746,2.16
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Safin M.,Saulnier C.,32,85,5,7,6,2,6,2,,,,,2,1,Completed,1.167,4.5,1.25,3.75,1.2,4.25,1.25,3,1.238,4.55
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Rocha D.,Tavares L.,999,673,7,5,2,6,6,3,,,,,2,1,Completed,,,,,,,1.9,1.6,,
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Rochus O.,Carraz G.,68,54,6,4,7,5,,,,,,,2,0,Completed,1.571,2.25,1.57,2.35,1.55,2.35,1.5,2.1,1.556,2.62
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Mayer F.,Gaudio G.,121,31,6,3,6,4,,,,,,,2,0,Completed,,,2.5,1.5,2.92,1.37,2.7,1.3,2.9,1.455
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Chela J.I.,Canas G.,26,83,6,3,6,4,,,,,,,2,0,Completed,1.615,2.2,1.5,2.5,1.5,2.45,1.55,2,1.424,3.08
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Vanek J.,Calleri A.,175,21,7,6,3,6,7,6,,,,,2,1,Completed,3.75,1.22,3.75,1.25,3.1,1.35,3,1.25,3.82,1.305
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Hanescu V.,Schuettler R.,64,6,7,6,6,7,6,3,,,,,2,1,Completed,2,1.727,1.88,1.88,1.85,1.85,1.9,1.6,1.806,2.08
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Robredo T.,Malisse X.,20,56,6,0,,,,,,,,,1,0,Retired,1.533,2.375,1.45,2.65,1.37,2.92,1.45,2.2,1.444,3
20,Estoril ,Estoril Open,04/13/2004,International Series,Outdoor,Clay,1st Round,3,Mirnyi M.,Ulihrach B.,29,133,7,6,6,3,,,,,,,2,0,Completed,1.444,2.625,1.6,2.25,1.65,2.15,1.45,2.2,1.769,2.12
20,Estoril ,Estoril Open,04/14/2004,International Series,Outdoor,Clay,1st Round,3,Nadal R.,Ivanisevic G.,34,505,6,4,6,1,,,,,,,2,0,Completed,,,1.13,5.5,1.1,6.25,1.1,4.5,1.118,7.65
20,Estoril ,Estoril Open,04/14/2004,International Series,Outdoor,Clay,1st Round,3,Gasquet R.,Massu N.,94,11,0,6,7,6,7,6,,,,,2,1,Completed,2.2,1.615,2.1,1.7,2.3,1.6,2,1.55,2.32,1.671
20,Estoril ,Estoril Open,04/14/2004,International Series,Outdoor,Clay,2nd Round,3,Mayer F.,Stepanek R.,121,53,6,4,6,2,,,,,,,2,0,Completed,2,1.72,1.95,1.8,2.1,1.7,1.85,1.65,2.09,1.8
20,Estoril ,Estoril Open,04/14/2004,International Series,Outdoor,Clay,2nd Round,3,Patience O.,Vanek J.,126,175,6,3,6,2,,,,,,,2,0,Completed,1.727,2,1.7,2.1,1.65,2.15,1.65,1.85,1.746,2.18
20,Estoril ,Estoril Open,04/14/2004,International Series,Outdoor,Clay,2nd Round,3,Hanescu V.,Rochus O.,64,68,6,4,6,0,,,,,,,2,0,Completed,1.615,2.2,1.67,2.15,1.65,2.15,1.65,1.85,1.61,2.46
20,Estoril ,Estoril Open,04/14/2004,International Series,Outdoor,Clay,2nd Round,3,Chela J.I.,Rocha D.,26,999,6,0,2,0,,,,,,,1,0,Retired,1.071,7.5,1.07,7.5,1.1,6.25,1.05,5,1.062,13.25
20,Estoril ,Estoril Open,04/15/2004,International Series,Outdoor,Clay,2nd Round,3,Robredo T.,Zabaleta M.,20,43,6,1,7,6,,,,,,,2,0,Completed,1.615,2.2,1.6,2.25,1.65,2.2,1.7,1.8,1.714,2.23
20,Estoril ,Estoril Open,04/15/2004,International Series,Outdoor,Clay,2nd Round,3,Safin M.,Ascione T.,32,97,6,4,6,4,,,,,,,2,0,Completed,1.333,3.25,1.35,3.1,1.37,2.92,1.25,3,1.392,3.25
20,Estoril ,Estoril Open,04/15/2004,International Series,Outdoor,Clay,2nd Round,3,Nadal R.,Gasquet R.,34,94,6,4,3,6,6,2,,,,,2,1,Completed,1.4,2.75,1.4,2.85,1.4,2.85,1.35,2.5,1.37,3.3
20,Estoril ,Estoril Open,04/15/2004,International Series,Outdoor,Clay,2nd Round,3,Labadze I.,Mirnyi M.,52,29,6,3,6,3,,,,,,,2,0,Completed,2.5,1.5,2.65,1.45,2.6,1.45,2.1,1.5,2.77,1.5
20,Estoril ,Estoril Open,04/16/2004,International Series,Outdoor,Clay,Quarterfinals,3,Mayer F.,Hanescu V.,121,64,6,4,6,3,,,,,,,2,0,Completed,2,1.72,1.95,1.85,1.85,1.85,1.75,1.75,1.971,1.885
20,Estoril ,Estoril Open,04/16/2004,International Series,Outdoor,Clay,Quarterfinals,3,Chela J.I.,Patience O.,26,126,6,3,6,2,,,,,,,2,0,Completed,1.222,4,1.28,3.7,1.3,3.35,1.25,3,1.286,4
20,Estoril ,Estoril Open,04/16/2004,International Series,Outdoor,Clay,Quarterfinals,3,Safin M.,Robredo T.,32,20,7,6,2,6,7,6,,,,,2,1,Completed,1.571,2.25,1.7,2.15,1.75,2.05,1.6,1.9,1.704,2.24
20,Estoril ,Estoril Open,04/16/2004,International Series,Outdoor,Clay,Quarterfinals,3,Labadze I.,Nadal R.,52,34,,,,,,,,,,,,,Walkover,3,1.364,2.75,1.45,2.6,1.45,,,3,1.435
20,Estoril ,Estoril Open,04/17/2004,International Series,Outdoor,Clay,Semifinals,3,Safin M.,Labadze I.,32,52,2,3,,,,,,,,,0,0,Retired,1.286,3.5,1.25,3.9,1.17,4.67,1.25,3,1.274,4.15
20,Estoril ,Estoril Open,04/17/2004,International Series,Outdoor,Clay,Semifinals,3,Chela J.I.,Mayer F.,26,121,6,3,6,3,,,,,,,2,0,Completed,1.4,2.75,1.5,2.6,1.55,2.35,1.4,2.3,1.5,2.77
20,Estoril ,Estoril Open,04/18/2004,International Series,Outdoor,Clay,The Final,3,Chela J.I.,Safin M.,26,32,6,7,6,3,6,3,,,,,2,1,Completed,2.2,1.615,2.1,1.73,2.05,1.75,1.8,1.8,2.16,1.735
21,Houston,U.S. Men's Clay Court Championships,04/12/2004,International,Outdoor,Clay,1st Round,3,Squillari F.,Dent T.,130,35,0,6,7,5,7,6,,,,,2,1,Completed,1.61,2.2,1.65,2.2,1.65,2.2,1.75,1.75,1.662,2.31
21,Houston,U.S. Men's Clay Court Championships,04/13/2004,International,Outdoor,Clay,1st Round,3,Horna L.,Vahaly B.,60,193,6,3,6,1,,,,,,,2,0,Completed,1.28,3.25,1.28,3.5,1.3,3.35,1.25,3,1.25,4.3
21,Houston,U.S. Men's Clay Court Championships,04/13/2004,International,Outdoor,Clay,1st Round,3,Blake J.,Odesnik W.,40,441,6,4,6,2,,,,,,,2,0,Completed,,,1.16,5,1.13,5.5,1.1,4.5,1.16,5.75
21,Houston,U.S. Men's Clay Court Championships,04/13/2004,International,Outdoor,Clay,1st Round,3,Behrend T.,Popp A.,122,84,6,1,6,3,,,,,,,2,0,Completed,1.33,3,1.38,2.95,1.35,3.1,1.4,2.3,1.345,3.5
21,Houston,U.S. Men's Clay Court Championships,04/13/2004,International,Outdoor,Clay,1st Round,3,Martin T.,Vassallo-Arguello M.,63,115,6,1,6,2,,,,,,,2,0,Completed,1.53,2.37,1.5,2.5,1.55,2.35,1.4,2.3,1.581,2.52
21,Houston,U.S. Men's Clay Court Championships,04/13/2004,International,Outdoor,Clay,1st Round,3,Acasuso J.,Burgsmuller L.,72,90,6,2,6,2,,,,,,,2,0,Completed,1.4,2.75,1.33,3.2,1.35,3.01,1.35,2.5,1.313,3.7
21,Houston,U.S. Men's Clay Court Championships,04/13/2004,International,Outdoor,Clay,1st Round,3,Robert S.,Faurel J.C.,212,234,6,0,6,2,,,,,,,2,0,Completed,,,,,,,1.75,1.75,2.1,1.769
21,Houston,U.S. Men's Clay Court Championships,04/13/2004,International,Outdoor,Clay,1st Round,3,Kendrick R.,de Chaunac S.,142,160,6,2,3,6,7,6,,,,,2,1,Completed,,,,,1.85,1.9,1.7,1.8,2.14,1.769
21,Houston,U.S. Men's Clay Court Championships,04/13/2004,International,Outdoor,Clay,1st Round,3,Tursunov D.,Karlovic I.,74,65,6,7,6,4,7,5,,,,,2,1,Completed,1.72,2,1.57,2.35,1.5,2.45,1.5,2.1,1.621,2.43
21,Houston,U.S. Men's Clay Court Championships,04/13/2004,International,Outdoor,Clay,1st Round,3,Melzer J.,Veronelli D.,59,172,6,3,6,1,,,,,,,2,0,Completed,,,,,1.4,2.85,1.4,2.3,1.5,2.75
21,Houston,U.S. Men's Clay Court Championships,04/14/2004,International,Outdoor,Clay,1st Round,3,Goldstein P.,Enqvist T.,118,61,6,4,6,4,,,,,,,2,0,Completed,2.37,1.53,2.25,1.6,2.35,1.55,2.3,1.4,2.3,1.676
21,Houston,U.S. Men's Clay Court Championships,04/14/2004,International,Outdoor,Clay,1st Round,3,Sanguinetti D.,Peya A.,120,127,6,3,5,7,6,4,,,,,2,1,Completed,,,2.1,1.7,2.1,1.7,1.85,1.65,2.26,1.694
21,Houston,U.S. Men's Clay Court Championships,04/14/2004,International,Outdoor,Clay,1st Round,3,Roddick A.,Carlsen K.,2,99,6,1,7,5,,,,,,,2,0,Completed,1.06,8,,,1.05,7.75,1.1,4.5,1.061,12.51
21,Houston,U.S. Men's Clay Court Championships,04/14/2004,International,Outdoor,Clay,1st Round,3,Bogomolov A.,Fish M.,102,18,6,3,6,1,,,,,,,2,0,Completed,2.75,1.4,2.85,1.4,2.85,1.4,2.3,1.4,2.95,1.455
21,Houston,U.S. Men's Clay Court Championships,04/14/2004,International,Outdoor,Clay,1st Round,3,Haas T.,Ginepri R.,349,42,7,6,6,4,,,,,,,2,0,Completed,1.833,1.833,1.95,1.82,2,1.75,1.9,1.6,2.06,1.82
21,Houston,U.S. Men's Clay Court Championships,04/14/2004,International,Outdoor,Clay,1st Round,3,Pavel A.,Lapentti N.,41,62,6,4,6,3,,,,,,,2,0,Completed,1.571,2.25,1.57,2.35,1.55,2.35,1.5,2.1,1.588,2.5
21,Houston,U.S. Men's Clay Court Championships,04/14/2004,International,Outdoor,Clay,2nd Round,3,Horna L.,Robert S.,60,212,0,6,6,1,6,3,,,,,2,1,Completed,1.286,3.5,1.28,3.5,1.3,3.35,1.3,2.7,1.317,3.69
21,Houston,U.S. Men's Clay Court Championships,04/15/2004,International,Outdoor,Clay,2nd Round,3,Melzer J.,Behrend T.,59,122,6,2,6,4,,,,,,,2,0,Completed,1.667,2.1,1.77,2,1.65,2.15,1.6,1.9,1.775,2.13
